1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198
0.000000000	0.062202667	0.407618050	0.208073000	0.573530333	0.099264843	0.366172875	0.367280233	0.264260400	0.437629364	0.434478583	0.396179095	0.267762614	0.449668933	0.507612938	0.320804218	0.395332000	0.462187632	0.329008640	0.364631581	0.185225414	0.521300810	0.345732721	0.501924888	0.350522688	0.458631496	0.397296112	0.384144718	0.503278407	0.367093009	0.380536433	0.468876879	0.339303585	0.411629397	0.550851644	0.293273154	0.284548996	0.507740364	0.390787803	0.414098873	0.429849262	0.399803791	0.368805889	0.435661151	0.347578727	0.547531238	0.422000177	0.435054933	0.345553974	0.401429734	0.419600566	0.458134512	0.442530026	0.419426175	0.404438979	0.372933542	0.440728366	0.408535471	0.340049364	0.375117597	0.388292405	0.433527967	0.380443882	0.410764766	0.357980785	0.358960806	0.477891107	0.403108733	0.384808593	0.486079545	0.352220538	0.364508265	0.414730404	0.429503231	0.416413489	0.426891964	0.416399108	0.456478713	0.453563735	0.422923840	0.403133252	0.395173346	0.519924633	0.510632524	0.346712883	0.447229142	0.403694517	0.449972449	0.442134961	0.433771075	0.487091855	0.439806150	0.420110001	0.404459181	0.456864183	0.422864174	0.427497304	0.425390414	0.446737829	0.418656849	0.422252458	0.416741579	0.395412051	0.405850264	0.441684882	0.401272702	0.344889560	0.459946657	0.336830592	0.437581008	0.463378296	0.420421922	0.375542577	0.425594097	0.392323688	0.398059376	0.424354265	0.401676802	0.380854419	0.412777837	0.425019571	0.452187487	0.385185530	0.411469028	0.422924743	0.437669655	0.454628292	0.427128150	0.434654202	0.400962932	0.426506464	0.461380450	0.424999559	0.471011690	0.361555255	0.378550141	0.420668370	0.418687448	0.439981278	0.398828587	0.433755230	0.432957081	0.378088002	0.407142252	0.381704514	0.437316670	0.455642167	0.390832798	0.416293750	0.440632345	0.437347663	0.380528562	0.456958258	0.397635486	0.394920290	0.397689318	0.478404322	0.432669533	0.428267108	0.414267188	0.415832751	0.437868726	0.441933363	0.420165027	0.388333034	0.429519476	0.414345420	0.403461568	0.422933538	0.395017586	0.407979438	0.409598599	0.472740579	0.448002132	0.420387758	0.454640225	0.451284470	0.436601430	0.432531700	0.423891571	0.358209041	0.407927670	0.403065211	0.438701629	0.460980412	0.416605121	0.396558450	0.430560170	0.433882763	0.424305940	0.451239507	0.456275456	0.450643098	0.420959720	0.425323006	0.458902108	0.408665579	0.471059780
0.485503500	0.503560333	0.281090000	0.280530480	0.183545283	0.241169977	0.246492087	0.435544744	0.367553120	0.360866455	0.287071083	0.267507308	0.350071121	0.383009933	0.364642687	0.546234941	0.387784111	0.443166095	0.416038350	0.392844495	0.429724209	0.316979526	0.416049917	0.480895704	0.410301962	0.382267059	0.399358254	0.480700641	0.388376507	0.328106843	0.364778200	0.328475706	0.324118197	0.384525834	0.409079109	0.421618738	0.294683439	0.368743554	0.426731753	0.377590334	0.412917288	0.305153352	0.395024323	0.381483275	0.334369207	0.353531615	0.431118817	0.340883955	0.421218562	0.390476575	0.377183644	0.342522091	0.392603730	0.412813678	0.465551661	0.392114252	0.452786731	0.419691910	0.423555432	0.414180131	0.421375756	0.491159809	0.470928408	0.461640900	0.418797476	0.413482112	0.400447984	0.448865045	0.368053183	0.443075071	0.433306650	0.433623141	0.358464715	0.375110768	0.470966457	0.387438854	0.413589471	0.496881881	0.400490506	0.424117448	0.470005757	0.371473637	0.436101625	0.458077566	0.388688901	0.452560934	0.396499697	0.431725058	0.328426403	0.426900409	0.340286329	0.424227063	0.433389962	0.449037604	0.417282067	0.383290289	0.372337657	0.369419037	0.431080049	0.367047103	0.424631896	0.433647102	0.412098366	0.437924215	0.416342460	0.437085833	0.405589306	0.416372505	0.424235576	0.425835809	0.423794888	0.402431116	0.442157399	0.448537352	0.374419882	0.417222537	0.429466659	0.430292208	0.374928382	0.398014044	0.363560288	0.383750363	0.418001346	0.414528612	0.405801161	0.446969273	0.390521794	0.372919094	0.427198032	0.432221332	0.486383420	0.442892713	0.461405274	0.424801444	0.414266273	0.424326762	0.430812202	0.449099461	0.384501069	0.418577550	0.422408308	0.462683241	0.407700491	0.470039058	0.443497672	0.383616544	0.455319758	0.426879104	0.419006322	0.466711313	0.402246643	0.414828221	0.390956069	0.438355282	0.419161919	0.398575162	0.393884048	0.411179668	0.429457915	0.405615085	0.417908246	0.424554416	0.417747594	0.373982551	0.399656879	0.428605987	0.399959160	0.441509915	0.441760148	0.448465047	0.404521674	0.436786171	0.444747287	0.456755766	0.396443759	0.459218785	0.426017774	0.384242715	0.417612123	0.429278674	0.420862670	0.447995273	0.412948761	0.396974934	0.418270796	0.425700690	0.426304814	0.428138963	0.395597798	0.419935629	0.395885056	0.408307084	0.422022511	0.408714476	0.463159907	0.472072645	0.419619562	0.439536920
0.036235350	0.098814333	0.126869500	0.687547000	0.347317450	0.426844857	0.495395625	0.286108717	0.326147100	0.455192091	0.352026742	0.340961766	0.451487414	0.353426560	0.487286856	0.415749247	0.368630161	0.360096737	0.302356900	0.369492619	0.546953428	0.368993713	0.351227567	0.408549499	0.356997973	0.430280763	0.375243211	0.377279217	0.439873373	0.410173835	0.401234748	0.424290670	0.376108844	0.465037029	0.464960200	0.583271432	0.441411639	0.381249900	0.439397340	0.440322295	0.441687650	0.469892714	0.460463798	0.383686361	0.462197315	0.434903089	0.417653713	0.362195045	0.579194342	0.421394210	0.373082750	0.395510549	0.396904538	0.445674781	0.420898216	0.367215640	0.407720029	0.450852381	0.397584478	0.444150174	0.460696206	0.364192052	0.475050192	0.432677266	0.450249517	0.337049102	0.351121547	0.402089381	0.392823980	0.369164120	0.427756981	0.405264759	0.348424155	0.387633454	0.398773943	0.398549039	0.401732458	0.480899141	0.491459794	0.363684070	0.450568305	0.433775636	0.514287437	0.419419815	0.432223792	0.430014444	0.447924506	0.439394028	0.422164679	0.421785144	0.396704328	0.444935696	0.459979942	0.458047294	0.486284208	0.402652095	0.413556823	0.456136034	0.328446433	0.465614724	0.490188315	0.363847446	0.471627775	0.483248680	0.400658007	0.433236897	0.478495341	0.401080208	0.373441185	0.431532794	0.409583500	0.419118837	0.441886010	0.375087411	0.419436888	0.424835041	0.465896395	0.437344898	0.454113382	0.441648469	0.380654738	0.440329900	0.429232558	0.375215459	0.439315793	0.365571360	0.402670101	0.436524605	0.417232146	0.376968514	0.450635198	0.441488238	0.410750452	0.447457041	0.417631381	0.398754904	0.458478567	0.409350522	0.488447951	0.399191321	0.464811784	0.449477613	0.428279135	0.462332502	0.464715117	0.420740833	0.414638415	0.419118892	0.400697957	0.450777904	0.417781789	0.420935243	0.373485578	0.439158391	0.426231586	0.405513686	0.447628945	0.412489730	0.385676912	0.382357943	0.427254372	0.412944916	0.386502888	0.381868993	0.381814712	0.425235245	0.373310967	0.391932738	0.433987689	0.378530993	0.404397853	0.424386473	0.402466526	0.407659471	0.399985799	0.421860041	0.438290828	0.419195500	0.409645566	0.461588453	0.387018201	0.391378829	0.460331620	0.410164580	0.381810569	0.432205572	0.398380269	0.399330259	0.408618176	0.405451256	0.407227521	0.399072711	0.440709055	0.448289392	0.385530892	0.431703441	0.414688986	0.411698328
0.170481000	0.165761333	0.355920250	0.158997000	0.338599500	0.480220429	0.558217250	0.333805544	0.412753700	0.342616636	0.436473558	0.384450854	0.364759357	0.438195533	0.448611812	0.319416529	0.390973539	0.435341526	0.302206914	0.513817243	0.318437627	0.443919348	0.437673333	0.459291116	0.444845419	0.376939111	0.487563350	0.353990028	0.396523000	0.438996762	0.363807416	0.405450373	0.427237395	0.561344245	0.417546672	0.368495505	0.412560953	0.398602556	0.545040852	0.548175373	0.445760048	0.338152549	0.372669198	0.365853606	0.378874702	0.385942915	0.519716976	0.461139631	0.399016314	0.387628484	0.352414212	0.379544791	0.378656128	0.486208993	0.364680250	0.484383814	0.437699264	0.450904827	0.361051100	0.409479002	0.359916963	0.377813425	0.470740740	0.423102220	0.346938647	0.433296988	0.394465840	0.450810699	0.437178877	0.358994246	0.437550144	0.477517995	0.425611748	0.379297089	0.358031700	0.437473019	0.430277858	0.370291157	0.419456920	0.352502965	0.432335488	0.409064337	0.404303831	0.359309976	0.392213691	0.432911445	0.429206603	0.404401519	0.398685926	0.401885265	0.417696778	0.403525855	0.399486375	0.399285112	0.425320888	0.394051367	0.398733173	0.398593511	0.396784471	0.356163512	0.463701874	0.435126916	0.441006149	0.393497868	0.411514957	0.393591615	0.401501357	0.435095657	0.397076886	0.371567044	0.411459240	0.425111904	0.420768921	0.410172195	0.419979835	0.395306617	0.374206879	0.455665737	0.427982672	0.435045255	0.430670812	0.429810354	0.408918135	0.407587611	0.459651071	0.431631584	0.418270974	0.473288556	0.427383216	0.399029337	0.422785916	0.417238487	0.414199806	0.458697347	0.406063898	0.463093017	0.395340315	0.414287821	0.427341394	0.398952438	0.423902781	0.413890086	0.406395456	0.450409928	0.361309668	0.408874621	0.399042745	0.409922464	0.398937910	0.400397335	0.402450590	0.438584352	0.444689850	0.402139388	0.412919125	0.397726599	0.505069061	0.365928797	0.432526873	0.423675349	0.459029634	0.421266987	0.388408684	0.440335951	0.432312237	0.449297437	0.452500480	0.455673709	0.436027877	0.365923028	0.407641817	0.423027468	0.446338886	0.408278992	0.434448769	0.405040148	0.393555064	0.425553817	0.405467137	0.393411781	0.419701936	0.399408784	0.422564859	0.410970094	0.400333258	0.447116649	0.423701920	0.463036525	0.400635027	0.417690524	0.403272579	0.409488293	0.478757084	0.422710811	0.429482665	0.437021489	0.440191229	0.431985477
0.171087500	0.245299667	0.572067750	0.371015800	0.489743333	0.270514857	0.421246125	0.360646333	0.366898740	0.337612364	0.382748667	0.589558308	0.499502093	0.458991667	0.484638369	0.207714153	0.360711794	0.413810868	0.415868633	0.261076555	0.407294509	0.345069683	0.417748200	0.364919704	0.422910888	0.410418793	0.380210043	0.455159217	0.404083080	0.445053416	0.397319003	0.446748939	0.442801500	0.434813971	0.435693078	0.422697358	0.297636979	0.424258069	0.425906610	0.461470393	0.378638680	0.462478695	0.424920177	0.432924312	0.399899002	0.334364817	0.492006687	0.386327420	0.329881327	0.496396092	0.458863037	0.356933205	0.367441329	0.426274629	0.457475786	0.345503472	0.461917179	0.492774083	0.395363243	0.463121941	0.419781971	0.411217843	0.397798364	0.414437498	0.410170753	0.366759825	0.392645722	0.398848125	0.389376214	0.374940132	0.376716594	0.497672508	0.354347106	0.469678668	0.419501755	0.423430882	0.357851691	0.394044414	0.400998019	0.400848849	0.393402340	0.414142990	0.453838601	0.437641234	0.378524660	0.421244659	0.409305212	0.431494006	0.445977129	0.427992798	0.417960051	0.443861926	0.463404395	0.408546520	0.407381906	0.448238747	0.408610863	0.405596883	0.382598141	0.475189937	0.394434896	0.447229704	0.403316348	0.427252930	0.407313165	0.432905226	0.387983243	0.428280837	0.488252926	0.420124658	0.447951406	0.398079830	0.462973081	0.412272046	0.405399264	0.465302936	0.446569247	0.432781294	0.455554195	0.443647289	0.413404646	0.362166620	0.387584212	0.464281682	0.390971052	0.380857648	0.368453979	0.477281196	0.431841039	0.379007040	0.439121311	0.410447367	0.442355345	0.382396831	0.379066884	0.442944173	0.400633683	0.382416129	0.398803834	0.444002757	0.496135084	0.436129692	0.454312969	0.431504196	0.450503961	0.415711901	0.420065001	0.408425592	0.443590798	0.446946887	0.424910359	0.452352158	0.461968181	0.429329872	0.394873047	0.414702341	0.422585697	0.449227159	0.379618382	0.479515049	0.491376714	0.412470076	0.444568636	0.408524834	0.409062446	0.422122358	0.433701975	0.443236392	0.428995787	0.401172949	0.421331787	0.409474673	0.413674945	0.425014582	0.447442314	0.426654833	0.457808135	0.408447850	0.437424017	0.370731154	0.401884033	0.391327951	0.390697395	0.411110830	0.445341415	0.454076668	0.413917980	0.452700788	0.435076924	0.397838964	0.386850428	0.457000188	0.441614106	0.438035147	0.467177562	0.433153905	0.451065626	0.434590698
0.000000000	0.338107467	0.360087000	0.268700600	0.382044533	0.540094171	0.573718750	0.345926433	0.197308410	0.300435309	0.536577250	0.301777462	0.309622643	0.381009480	0.364887306	0.419229482	0.375992661	0.398943326	0.490299556	0.267869857	0.276485209	0.420339783	0.418855987	0.400182040	0.441446519	0.402456359	0.336898039	0.475682041	0.409893070	0.431798026	0.384392748	0.458252148	0.393773376	0.475229094	0.453881955	0.439196811	0.369420062	0.536001848	0.463655900	0.340114920	0.382236926	0.323097314	0.520682564	0.509583253	0.404622289	0.418096947	0.328965456	0.451033182	0.450954382	0.457071973	0.353626734	0.524717209	0.430799019	0.492018815	0.368250931	0.354566689	0.374331307	0.450947929	0.390318355	0.352348837	0.405400824	0.461121625	0.440931874	0.442911931	0.473993206	0.409258118	0.427164831	0.469163459	0.458403289	0.418904185	0.494086251	0.494601703	0.448095461	0.496212117	0.466329939	0.405279735	0.489778156	0.429222116	0.425067907	0.364056744	0.366385575	0.435651910	0.433706948	0.353441474	0.426361692	0.421114557	0.451911712	0.450989880	0.399284490	0.430503923	0.439910472	0.419343796	0.414861937	0.412656837	0.440273164	0.382473943	0.386629966	0.402404131	0.441667631	0.414458955	0.441099666	0.432251172	0.482799215	0.442095762	0.390472003	0.475534693	0.426799727	0.411206160	0.494002913	0.400452019	0.427132303	0.404975406	0.446664052	0.425522939	0.418421258	0.383198308	0.421553286	0.465733597	0.393742255	0.464079675	0.465666403	0.433551492	0.442989516	0.393214029	0.424251522	0.408163666	0.383732876	0.460304382	0.365655978	0.422082082	0.394170828	0.436674698	0.434258490	0.439682873	0.373491989	0.458356842	0.422683858	0.415275567	0.401125195	0.370964607	0.372561758	0.355997947	0.429154944	0.452345642	0.456640007	0.462224037	0.441848259	0.380922366	0.443757280	0.434445026	0.402858460	0.387208683	0.434492522	0.432374228	0.464693515	0.426044924	0.418355717	0.395697445	0.413348369	0.427550130	0.418829934	0.434426783	0.425614563	0.444453538	0.482969777	0.400522966	0.446551948	0.443295743	0.385949450	0.415713792	0.446820876	0.412669651	0.398725940	0.445011968	0.394706541	0.390729755	0.397602089	0.404962818	0.437092688	0.441245481	0.423484800	0.438073319	0.407350457	0.467404312	0.418996664	0.431955655	0.422718622	0.394222704	0.463628530	0.424622086	0.426899520	0.412439161	0.406184535	0.410994478	0.483590658	0.425553561	0.413164809	0.418179108
0.097338000	0.327043333	0.131218875	0.212099980	0.456881833	0.278890143	0.320618138	0.239788889	0.380593670	0.348302264	0.236471333	0.468609853	0.358045464	0.518874000	0.553610294	0.448391318	0.457586000	0.510396526	0.404578260	0.330795367	0.501967605	0.277454470	0.456207179	0.377549716	0.478686885	0.361000459	0.417170975	0.344277776	0.451838768	0.330437516	0.327473081	0.406728938	0.419823491	0.464194020	0.338588722	0.360884051	0.445443737	0.362235410	0.421253768	0.489484507	0.374606933	0.371411865	0.383338691	0.301557147	0.395965785	0.462709703	0.449623754	0.396477633	0.453264248	0.486656167	0.472685748	0.522084047	0.416776962	0.457350784	0.425931052	0.362108444	0.450810202	0.433726325	0.414803226	0.420648279	0.393947166	0.412105572	0.478187247	0.410773832	0.390316245	0.412292023	0.502048879	0.299796149	0.430683030	0.418156683	0.429636404	0.316318703	0.440675935	0.419889012	0.370458416	0.477418133	0.380117176	0.466723611	0.372558773	0.455495352	0.375370046	0.422273106	0.433831026	0.476255426	0.434748002	0.491939075	0.401453745	0.462673021	0.421633706	0.387876986	0.446148313	0.365832875	0.363391561	0.369155459	0.439592172	0.367511679	0.407146875	0.441967323	0.383076012	0.382769762	0.349711699	0.425875273	0.380408722	0.416254925	0.388847935	0.442948776	0.394657149	0.426077621	0.409593866	0.426149605	0.420369004	0.501649139	0.381973790	0.404906539	0.447970825	0.416292683	0.406382005	0.463607822	0.450993240	0.427971762	0.424272374	0.408218920	0.413471884	0.401410022	0.438500807	0.434596548	0.414785009	0.459898490	0.419977922	0.451050572	0.380791110	0.416185098	0.400646066	0.443992462	0.376087205	0.421754973	0.431886465	0.414763685	0.443683563	0.413232681	0.431376655	0.434069049	0.437290602	0.371803686	0.422426320	0.417731455	0.420684783	0.459518733	0.416876364	0.420553893	0.458600717	0.437555002	0.418093488	0.472143455	0.448563468	0.382631821	0.407407927	0.469390392	0.398990121	0.432670709	0.362751110	0.398637888	0.446203931	0.436942682	0.413793045	0.387475930	0.381129597	0.398376499	0.441937808	0.440421897	0.396671945	0.402098022	0.456410287	0.382037258	0.415276039	0.380244837	0.425273999	0.411169792	0.417054816	0.388257678	0.459783820	0.416667662	0.420486859	0.462179468	0.423498942	0.441938567	0.463106042	0.399557549	0.406135214	0.417098593	0.459919703	0.440317664	0.449822486	0.403693204	0.423923686	0.439332188	0.470085689	0.442681973
0.106277500	0.301898333	0.287845250	0.230594900	0.309217500	0.352039286	0.564743500	0.414832111	0.249391785	0.367509682	0.412936167	0.455443631	0.411094200	0.444559100	0.265081719	0.445445765	0.281042961	0.345168876	0.340559750	0.527321333	0.358753950	0.411769004	0.404372125	0.445121832	0.270079508	0.403807281	0.389649307	0.442040676	0.512098200	0.462219161	0.392248981	0.382151158	0.491131424	0.411869611	0.486977681	0.437595081	0.417959629	0.324407595	0.521050675	0.358785332	0.425253486	0.390151974	0.428641520	0.406480082	0.440884685	0.441303521	0.382912949	0.400723551	0.336291534	0.357421342	0.448749431	0.423459213	0.434750650	0.445539355	0.429273011	0.415540342	0.416794050	0.412796331	0.434279640	0.402164457	0.461261940	0.469965011	0.347967712	0.448502432	0.396085920	0.418722000	0.429368397	0.425203653	0.388622493	0.325364686	0.420453812	0.435695677	0.378303035	0.448517943	0.436683751	0.366959758	0.387979280	0.390627247	0.397424206	0.364519548	0.382477387	0.388549902	0.424269871	0.365389040	0.424359898	0.450907628	0.390187708	0.450407776	0.343285313	0.453271145	0.384468695	0.427887372	0.420485021	0.411867071	0.397669404	0.381136496	0.420747777	0.425730184	0.357899301	0.453058223	0.462294441	0.423388674	0.380231381	0.392627615	0.372028945	0.477343624	0.421963309	0.444520391	0.350675490	0.423274527	0.434594314	0.429093312	0.459153061	0.406875672	0.457517294	0.453558650	0.464426569	0.443617528	0.444714614	0.376482788	0.406997844	0.397579722	0.457498882	0.391428341	0.397374863	0.444691458	0.398394257	0.431360518	0.414768740	0.420732268	0.351473629	0.415196010	0.401982628	0.414540532	0.422489002	0.442081669	0.472504409	0.424555789	0.420134048	0.433263344	0.404208184	0.418889135	0.426067345	0.418139619	0.430560549	0.447335501	0.451014872	0.454565884	0.442004268	0.378768416	0.431648675	0.394792244	0.423906524	0.449137679	0.387386474	0.395295118	0.414469565	0.483321978	0.350516948	0.416814438	0.450270309	0.442198856	0.457056061	0.395116152	0.391635832	0.381509448	0.389672549	0.457670746	0.457824827	0.411807186	0.460354482	0.387813754	0.381389293	0.409527200	0.413865182	0.433186955	0.392454836	0.440788771	0.421407856	0.443126788	0.409019676	0.419045872	0.433599467	0.419421677	0.389824414	0.387358713	0.471194937	0.379170799	0.426817546	0.374939835	0.468694804	0.416416636	0.370718780	0.419813279	0.426853736	0.461014771	0.413551793	0.444077757
0.418303500	0.482109000	0.431225500	0.294972300	0.369548617	0.415681943	0.259468188	0.436484767	0.252227400	0.451399409	0.468776050	0.454159608	0.417218814	0.448937067	0.319782869	0.359916453	0.407268954	0.373849647	0.529516400	0.533623590	0.325079328	0.402327309	0.500179817	0.415837008	0.432287390	0.286193348	0.327474221	0.352737623	0.279398428	0.476590773	0.391267598	0.347539055	0.478745721	0.435135937	0.365417921	0.450438414	0.449320805	0.361277777	0.464637765	0.379508402	0.355583362	0.438636153	0.452895527	0.378530673	0.468725550	0.331882068	0.403600777	0.410926765	0.474444000	0.441082971	0.461853124	0.426672138	0.444091281	0.371840309	0.379191291	0.421036114	0.408848121	0.360200371	0.481353215	0.413168392	0.415660445	0.402455514	0.404758568	0.401460777	0.406135979	0.390407206	0.447089515	0.487808503	0.437530137	0.442641518	0.438592104	0.416119359	0.365236778	0.428593262	0.499151300	0.367580373	0.412450133	0.403165080	0.448744941	0.377881490	0.356291934	0.438668677	0.445163697	0.413288094	0.398593327	0.410431744	0.433447302	0.448881755	0.364595247	0.406586737	0.391198748	0.385489044	0.429361943	0.399837926	0.387815769	0.452870790	0.399479139	0.474167248	0.412380019	0.447077826	0.457550279	0.437162568	0.399999118	0.405869160	0.376592746	0.531531632	0.417083285	0.428635717	0.371900484	0.382932453	0.348823778	0.420480494	0.424448646	0.462867557	0.436751961	0.450649721	0.463706908	0.355952345	0.372769478	0.437598940	0.404407163	0.390054533	0.430504018	0.439540301	0.435597078	0.437413551	0.431889981	0.391532099	0.378386275	0.423574330	0.435157760	0.406561090	0.407859201	0.411352461	0.435780425	0.392797449	0.454220155	0.396759142	0.410746776	0.414324567	0.398481923	0.439024627	0.426018313	0.434532998	0.393146869	0.394618781	0.388922201	0.437377172	0.486765377	0.476389601	0.422746581	0.445177637	0.456900180	0.456104374	0.398635599	0.453802657	0.384355311	0.429529110	0.445397131	0.418910535	0.423978282	0.434654762	0.465553164	0.420242073	0.415933955	0.413588883	0.439324436	0.409084395	0.415544749	0.438611033	0.437864785	0.413422650	0.465481901	0.386185216	0.386789703	0.388189078	0.397465307	0.396826404	0.429240732	0.425305560	0.441492357	0.418800817	0.421734113	0.388097217	0.417423163	0.428216035	0.441294302	0.443632628	0.453422563	0.410245073	0.435321235	0.421682872	0.441380438	0.418402238	0.452111913	0.387319327	0.402144115	0.424743311
0.405634500	0.178336333	0.423035250	0.173792760	0.328739504	0.259484157	0.409336375	0.305754156	0.183102360	0.248425727	0.382131567	0.312044638	0.465836786	0.268478892	0.528982875	0.458796118	0.453663039	0.346111616	0.328925850	0.404268510	0.355239264	0.304797487	0.278364167	0.338892164	0.379394065	0.319421770	0.432948443	0.371390010	0.379051165	0.460024845	0.378296491	0.341498803	0.404512421	0.400344229	0.475632158	0.385714417	0.407168971	0.371608364	0.357355915	0.505965283	0.256455474	0.553240093	0.496523627	0.449560638	0.371136472	0.352173635	0.462508400	0.458413276	0.438165566	0.385824129	0.409142017	0.382717177	0.420499659	0.413096547	0.355804153	0.365059647	0.454961291	0.473744601	0.427231243	0.359731526	0.433629794	0.360318140	0.438335245	0.367327907	0.404968742	0.462928969	0.379037707	0.376108748	0.432479099	0.500557688	0.436892147	0.413680772	0.386539061	0.484133250	0.490134866	0.384514167	0.442558574	0.422541880	0.380273064	0.412228199	0.430138067	0.458190127	0.451476636	0.415494036	0.440541995	0.417845120	0.387847757	0.458056574	0.389279783	0.443708923	0.414881337	0.415062765	0.408492304	0.414465018	0.437202523	0.465893304	0.436921136	0.418412095	0.436812527	0.388877205	0.457052020	0.418936241	0.404214041	0.432215183	0.381522458	0.448115213	0.410837954	0.349594230	0.386792780	0.384678926	0.373303974	0.422452508	0.355775477	0.378824541	0.460966905	0.390624817	0.376296653	0.453756105	0.425373890	0.436008208	0.403250801	0.419198949	0.386455707	0.429391734	0.424893220	0.422631592	0.397638616	0.413417329	0.385286508	0.440267181	0.371690421	0.435073412	0.386105474	0.417394146	0.423900374	0.424182566	0.409445076	0.439210097	0.379579514	0.433766777	0.401101080	0.437393378	0.455535755	0.469328560	0.432568079	0.402438804	0.403508357	0.388428426	0.446541606	0.402567265	0.401950061	0.444071295	0.382824253	0.416828639	0.414337371	0.381634232	0.394941159	0.407694429	0.398952735	0.403270067	0.399929335	0.388873600	0.426563474	0.456776043	0.416140444	0.426041572	0.475388646	0.430399412	0.382440079	0.434168689	0.422549443	0.386255431	0.401797979	0.437320688	0.403606256	0.485953102	0.405699906	0.449954805	0.493094478	0.427122129	0.410695968	0.440027371	0.481151809	0.420977776	0.420620180	0.393281501	0.386453453	0.412111088	0.433926524	0.489317897	0.402170068	0.425570166	0.467085861	0.428058408	0.431144486	0.413237182	0.400029633	0.442541260
0.131976500	0.123551200	0.056140025	0.398837000	0.376393667	0.428278857	0.227626675	0.437496467	0.234934720	0.370828618	0.357487783	0.458016462	0.569771456	0.383988353	0.378623706	0.487892071	0.445837467	0.399762595	0.347896100	0.360400000	0.362521421	0.510145930	0.504852232	0.434464148	0.351991712	0.482911637	0.401209529	0.530662797	0.331091837	0.359464097	0.412805750	0.366637685	0.472888085	0.419885766	0.410671175	0.283728135	0.493667379	0.364171049	0.457792575	0.379927662	0.446610283	0.479006998	0.341992732	0.382947106	0.459433424	0.434148338	0.340553769	0.470858510	0.351953954	0.429866305	0.448263069	0.389036509	0.307052217	0.353431547	0.420699161	0.431038247	0.341985540	0.393948934	0.474203275	0.396992416	0.462038305	0.376484763	0.347864942	0.391547385	0.469222453	0.341575200	0.381680572	0.402528271	0.404002834	0.436402190	0.444457585	0.509242651	0.506890918	0.428853664	0.381851218	0.421338717	0.414300292	0.424241962	0.445244105	0.476571543	0.386749181	0.462856805	0.394861824	0.411743701	0.429073372	0.382144316	0.393732068	0.412520603	0.473791578	0.414822278	0.438480729	0.430382032	0.445747082	0.340822147	0.441480843	0.436795975	0.393211609	0.357841604	0.413804696	0.417519962	0.413210255	0.496841100	0.395517260	0.373615617	0.449762207	0.445056770	0.442799822	0.415270067	0.393225002	0.445503121	0.378090235	0.439592517	0.436414309	0.377429176	0.419981915	0.417400036	0.390355842	0.389328934	0.435786897	0.461787924	0.381084374	0.469180457	0.412329489	0.479169978	0.441499452	0.398913317	0.396008758	0.467052897	0.409929032	0.436142596	0.395758966	0.481134697	0.410000885	0.435462359	0.398642988	0.412471349	0.419431585	0.370224408	0.430582068	0.433547106	0.388672776	0.431939651	0.468842538	0.354363692	0.395897473	0.429970147	0.381362293	0.414023332	0.424444461	0.413793779	0.398943323	0.451184256	0.398322923	0.423245315	0.454306393	0.403761950	0.406425381	0.394753314	0.401777326	0.395563006	0.440819778	0.371333258	0.410910974	0.398448490	0.405790535	0.430350802	0.446839867	0.461200369	0.442496122	0.392998721	0.413045274	0.456186732	0.473176118	0.433009810	0.413442095	0.391945230	0.441691033	0.379056051	0.433375936	0.413229723	0.388386019	0.412399854	0.406912601	0.443133595	0.377346643	0.416763889	0.412730041	0.431778104	0.413108037	0.443141994	0.435653218	0.423155891	0.427267426	0.413918536	0.441815666	0.407237905	0.455638327	0.418550002
